      Step     Time          Energy          fmax
BFGS:    0 03:07:37   -20290.630733       10.875903
BFGS:    1 03:07:37   -20291.084545        4.298143
BFGS:    2 03:07:37   -20291.198940        1.285816
BFGS:    3 03:07:37   -20291.212921        0.226592
BFGS:    4 03:07:38   -20291.213904        0.083533
BFGS:    5 03:07:38   -20291.214348        0.099381
BFGS:    6 03:07:38   -20291.215129        0.129473
BFGS:    7 03:07:38   -20291.215569        0.080957
BFGS:    8 03:07:38   -20291.215916        0.096676
BFGS:    9 03:07:38   -20291.216376        0.107624
BFGS:   10 03:07:38   -20291.217334        0.220570
BFGS:   11 03:07:38   -20291.218903        0.290427
BFGS:   12 03:07:38   -20291.220509        0.225244
BFGS:   13 03:07:38   -20291.221390        0.109825
BFGS:   14 03:07:38   -20291.222025        0.096031
BFGS:   15 03:07:38   -20291.222809        0.192881
BFGS:   16 03:07:38   -20291.224059        0.277048
BFGS:   17 03:07:38   -20291.225602        0.285662
BFGS:   18 03:07:38   -20291.226776        0.186486
BFGS:   19 03:07:39   -20291.227372        0.074747
BFGS:   20 03:07:39   -20291.227689        0.104931
BFGS:   21 03:07:39   -20291.228102        0.166396
BFGS:   22 03:07:39   -20291.228963        0.229672
BFGS:   23 03:07:39   -20291.230290        0.261802
BFGS:   24 03:07:39   -20291.231864        0.252330
BFGS:   25 03:07:39   -20291.233513        0.195302
BFGS:   26 03:07:39   -20291.234610        0.071166
BFGS:   27 03:07:39   -20291.234804        0.052006
BFGS:   28 03:07:39   -20291.234947        0.032621
