image,height_A,energy_eV,interaction_energy_eV
0,6.5,-271.4300441754203,1.9539925233402755e-14
1,5.0,-271.4300441754203,1.9539925233402755e-14
2,4.0,-271.4264581611963,0.003586014223989409
3,3.25,-271.4121744659996,0.017869709420684998
4,2.75,-271.43312910994723,-0.0030849345269334805
5,2.25,-271.57944590591,-0.14940173048970884
6,1.9,-271.55471126590857,-0.12466709048826807
7,1.6,-271.18590397551674,0.24414019990356017
8,1.3,-270.3784442553368,1.0515999200835235
