image,height_A,energy_eV,interaction_energy_eV
0,6.5,-195.13192998824383,-1.7763568394002505e-14
1,5.0,-195.13192998824383,-1.7763568394002505e-14
2,4.0,-195.15777482798092,-0.025844839737107606
3,3.25,-195.39821237081713,-0.26628238257332626
4,2.75,-195.5916808143957,-0.459750826151879
5,2.25,-195.7648904512554,-0.632960463011603
6,1.9,-195.83624317353008,-0.7043131852862707
7,1.6,-195.76575510911454,-0.6338251208707284
8,1.3,-195.67631931948748,-0.5443893312436678
