image,height_A,energy_eV,interaction_energy_eV
0,6.5,-279.4806744717986,-7.105427357601002e-15
1,5.0,-279.4806744717986,-7.105427357601002e-15
2,4.0,-279.4948696935013,-0.014195221702728134
3,3.25,-279.55926166493003,-0.07858719313146167
4,2.75,-279.61912181176615,-0.13844733996757697
5,2.25,-279.70967257094316,-0.22899809914458302
6,1.9,-279.75835649421526,-0.27768202241669115
7,1.6,-279.79354503264307,-0.3128705608444946
8,1.3,-279.7636299746381,-0.28295550283952053
